"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-23","2020","08","23","†","11.0","","5.5","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-24","2020","08","24","†","12.0","","4.5","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-25","2020","08","25","†","12.5","","6.0","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-26","2020","08","26","†","12.5","","6.5","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-27","2020","08","27","†","14.0","","6.0","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-28","2020","08","28","†","14.5","","9.0","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-29","2020","08","29","†","10.5","","5.5","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-30","2020","08","30","†","7.5","","3.0","","5.3","","12.7","","0.0","","2.2","","0.0","","2.2","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-31","2020","08","31","†","11.0","","3.0","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-01","2020","09","01","†","15.0","","8.5","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-02","2020","09","02","†","14.0","","9.0","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-03","2020","09","03","†","18.0","","9.5","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-04","2020","09","04","†","20.0","","13.0","","16.5","","1.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-05","2020","09","05","†","18.0","","11.5","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-06","2020","09","06","†","18.5","","12.0","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-07","2020","09","07","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-08","2020","09","08","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-09","2020","09","09","†","22.5","","12.5","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-10","2020","09","10","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-11","2020","09","11","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-12","2020","09","12","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-13","2020","09","13","†","13.0","","8.5","","10.8","","7.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-14","2020","09","14","†","11.0","","4.0","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-15","2020","09","15","†","13.5","","7.0","","10.3","","7.7","","0.0","","0.5","","0.0","","0.5","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-16","2020","09","16","†","16.5","","9.5","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-17","2020","09","17","†","17.5","","11.0","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-18","2020","09","18","†","14.0","","10.5","","12.3","","5.7","","0.0","","2.3","","0.0","","2.3","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-19","2020","09","19","†","8.0","","6.5","","7.3","","10.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-20","2020","09","20","†","8.5","","5.0","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-21","2020","09","21","†","8.5","","4.0","","6.3","","11.7","","0.0","","2.7","","0.0","","2.7","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-22","2020","09","22","†","10.0","","5.0","","7.5","","10.5","","0.0","","28.7","","0.0","","28.7","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-23","2020","09","23","†","7.0","","3.0","","5.0","","13.0","","0.0","","45.0","","0.0","T","45.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-24","2020","09","24","†","3.5","","0.5","","2.0","","16.0","","0.0","","51.3","","0.0","","51.3","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-25","2020","09","25","†","3.5","","0.5","","2.0","","16.0","","0.0","","20.1","","0.0","","20.1","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-26","2020","09","26","†","2.0","","0.0","","1.0","","17.0","","0.0","","2.2","","0.0","","2.2","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-27","2020","09","27","†","10.5","","0.0","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-28","2020","09","28","†","16.0","","4.5","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-29","2020","09","29","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-30","2020","09","30","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-01","2020","10","01","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-02","2020","10","02","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-03","2020","10","03","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-04","2020","10","04","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-05","2020","10","05","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-06","2020","10","06","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-07","2020","10","07","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-08","2020","10","08","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-09","2020","10","09","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-10","2020","10","10","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-11","2020","10","11","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-12","2020","10","12","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-13","2020","10","13","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-14","2020","10","14","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-15","2020","10","15","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-16","2020","10","16","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-17","2020","10","17","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-18","2020","10","18","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-19","2020","10","19","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-20","2020","10","20","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-21","2020","10","21","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-22","2020","10","22","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-23","2020","10","23","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-24","2020","10","24","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-25","2020","10","25","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-26","2020","10","26","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-27","2020","10","27","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-28","2020","10","28","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-29","2020","10","29","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-30","2020","10","30","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-31","2020","10","31","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-01","2020","11","01","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-02","2020","11","02","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-03","2020","11","03","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-04","2020","11","04","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-05","2020","11","05","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-06","2020","11","06","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-07","2020","11","07","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-08","2020","11","08","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-09","2020","11","09","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-10","2020","11","10","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-11","2020","11","11","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-12","2020","11","12","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-13","2020","11","13","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-14","2020","11","14","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-15","2020","11","15","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-16","2020","11","16","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-17","2020","11","17","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-18","2020","11","18","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-19","2020","11","19","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-20","2020","11","20","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-21","2020","11","21","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-22","2020","11","22","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-23","2020","11","23","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-24","2020","11","24","†","-2.0","","-5.0","","-3.5","","21.5","","0.0","","0.0","","22.0","","22.0","","71","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-25","2020","11","25","†","-3.0","","-7.0","","-5.0","","23.0","","0.0","","0.0","","0.0","T","0.0","T","87","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-26","2020","11","26","†","-1.0","","-7.5","","-4.3","","22.3","","0.0","","0.0","","0.0","T","0.0","T","86","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-27","2020","11","27","†","-0.5","","-4.0","","-2.3","","20.3","","0.0","","0.0","","8.0","","8.0","","79","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-28","2020","11","28","†","-1.0","","-6.5","","-3.8","","21.8","","0.0","","0.0","","0.0","T","0.0","T","88","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-29","2020","11","29","†","-0.5","","-7.5","","-4.0","","22.0","","0.0","","0.0","","17.0","","17.0","","86","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-11-30","2020","11","30","†","-2.0","","-4.5","","-3.3","","21.3","","0.0","","0.0","","5.0","","5.0","","98","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-01","2020","12","01","†","8.0","","-8.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","99","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-02","2020","12","02","†","10.5","","-3.0","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","96","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-03","2020","12","03","†","5.0","","1.0","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","94","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-04","2020","12","04","†","7.0","","-3.0","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","92","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-05","2020","12","05","†","8.0","","4.0","","6.0","","12.0","","0.0","","0.0","","0.0","T","0.0","T","88","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-06","2020","12","06","†","0.5","","-1.0","","-0.3","","18.3","","0.0","","0.0","T","4.0","","4.0","","88","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-07","2020","12","07","†","2.5","","-1.5","","0.5","","17.5","","0.0","","31.9","","15.0","","46.9","","90","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-08","2020","12","08","†","1.5","","-1.0","","0.3","","17.7","","0.0","","0.0","","6.0","","6.0","","99","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-09","2020","12","09","†","-2.5","","-4.5","","-3.5","","21.5","","0.0","","0.0","","1.0","","1.0","","97","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-10","2020","12","10","†","-3.5","","-7.0","","-5.3","","23.3","","0.0","","0.0","","3.0","","3.0","","98","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-11","2020","12","11","†","-5.5","","-7.0","","-6.3","","24.3","","0.0","","0.0","","2.0","","2.0","","99","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-12","2020","12","12","†","0.0","","-9.0","","-4.5","","22.5","","0.0","","0.0","","1.0","","1.0","","100","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-13","2020","12","13","†","-3.0","","-7.0","","-5.0","","23.0","","0.0","","0.0","","3.0","","3.0","","100","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-14","2020","12","14","†","-3.5","","-5.0","","-4.3","","22.3","","0.0","","0.0","","9.0","","9.0","","101","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-15","2020","12","15","†","-3.5","","-6.0","","-4.8","","22.8","","0.0","","0.0","","1.0","","1.0","","109","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-16","2020","12","16","†","-1.5","","-4.0","","-2.8","","20.8","","0.0","","0.0","","12.0","","12.0","","108","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-17","2020","12","17","†","-2.5","","-4.5","","-3.5","","21.5","","0.0","","0.0","","3.0","","3.0","","118","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-18","2020","12","18","†","-1.5","","-5.0","","-3.3","","21.3","","0.0","","0.0","","19.0","","19.0","","118","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-19","2020","12","19","†","0.5","","-6.0","","-2.8","","20.8","","0.0","","0.0","","21.0","","21.0","","132","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-20","2020","12","20","†","-3.0","","-5.0","","-4.0","","22.0","","0.0","","0.0","","3.0","","3.0","","146","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-21","2020","12","21","†","-7.0","","-8.0","","-7.5","","25.5","","0.0","","0.0","","19.0","","19.0","","145","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-22","2020","12","22","†","-4.0","","-12.0","","-8.0","","26.0","","0.0","","0.0","","0.0","","0.0","","155","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-23","2020","12","23","†","4.0","","-9.5","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","149","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-24","2020","12","24","†","1.0","","0.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","146","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-25","2020","12","25","†","-0.5","","-4.0","","-2.3","","20.3","","0.0","","0.0","","15.0","","15.0","","143","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-26","2020","12","26","†","0.0","","-4.5","","-2.3","","20.3","","0.0","","0.0","","14.0","","14.0","","152","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-27","2020","12","27","†","-4.0","","-5.5","","-4.8","","22.8","","0.0","","0.0","","6.0","","6.0","","158","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-28","2020","12","28","†","-1.5","","-6.5","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","160","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-29","2020","12","29","†","-1.5","","-5.5","","-3.5","","21.5","","0.0","","0.0","","13.0","","13.0","","152","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-30","2020","12","30","†","-3.0","","-5.0","","-4.0","","22.0","","0.0","","0.0","","18.0","","18.0","","161","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-12-31","2020","12","31","†","-1.5","","-5.5","","-3.5","","21.5","","0.0","","0.0","","12.0","","12.0","","172","","","","",""
